timestamp,open,high,low,close,volume
2024-11-29,63.2,69.2,62.6,68.3,2872571
2024-12-02,70.8,74.8,70.8,73.8,8458202
2024-12-03,74.2,78.5,73.8,75.5,13112695
2024-12-04,75.0,83.0,74.9,83.0,16547821
2024-12-05,85.4,90.1,81.6,82.4,37683536
2024-12-06,82.4,83.6,79.2,79.3,10657191
2024-12-09,80.0,80.0,73.0,74.4,7599213
2024-12-10,73.9,75.9,71.4,71.9,4692474
2024-12-11,72.0,73.2,71.1,71.5,2494743
2024-12-12,71.9,72.4,69.3,69.5,2749881
2024-12-13,69.5,70.5,68.0,68.8,2848497
2024-12-16,68.8,69.0,65.2,65.3,2448668
2024-12-17,65.6,69.4,65.5,69.0,2747602
2024-12-18,67.7,71.5,67.2,69.0,3595100
2024-12-19,67.7,70.0,67.6,68.5,1181056
2024-12-20,68.7,69.3,67.3,67.4,1289001
2024-12-23,67.6,68.9,67.6,67.8,619498
2024-12-24,68.5,69.2,66.7,67.0,1168601
2024-12-25,67.6,70.2,67.3,69.5,2006355
2024-12-26,70.5,71.4,69.0,70.4,2957230
2024-12-27,70.8,70.9,69.0,69.2,1261564
2024-12-30,69.3,70.4,68.1,68.3,603730
2024-12-31,67.7,69.0,67.2,69.0,752142
2025-01-02,68.7,68.9,67.4,67.4,719921
2025-01-03,68.0,69.6,67.0,67.0,1306309
2025-01-06,67.5,68.5,66.3,67.8,944600
2025-01-07,68.5,68.5,67.2,67.4,593604
2025-01-08,67.4,68.3,67.3,67.4,516069
2025-01-09,67.6,68.2,63.4,63.4,1531493
2025-01-10,63.5,63.8,62.5,62.8,716571
2025-01-13,62.8,62.8,60.3,60.6,814788
2025-01-14,61.3,61.8,60.6,61.5,402826
2025-01-15,62.4,62.5,61.6,61.8,457181
2025-01-16,63.0,63.0,62.0,62.0,520562
2025-01-17,62.2,63.7,62.0,62.8,637889
2025-01-20,63.3,65.6,62.8,64.2,886853
2025-01-21,65.7,69.8,65.5,68.0,7896655
2025-01-22,69.0,71.0,66.8,68.3,9192274
2025-02-03,65.9,66.5,63.4,65.7,1122645
2025-02-04,65.5,68.5,65.3,66.0,1399188
2025-02-05,66.6,71.0,66.3,70.1,3924890
2025-02-06,71.2,71.5,69.0,69.0,3226374
2025-02-07,69.6,71.0,69.4,70.6,1875493
2025-02-10,69.1,70.2,69.0,69.1,914908
2025-02-11,69.2,70.2,68.7,69.1,1116707
2025-02-12,69.8,70.5,68.1,68.5,1194208
2025-02-13,69.1,71.0,68.9,69.9,1982832
2025-02-14,70.8,70.9,69.0,69.2,1602806
2025-02-17,69.4,70.1,68.5,68.7,757468
2025-02-18,68.8,69.1,68.2,68.4,590940
2025-02-19,68.5,69.0,68.0,68.0,599074
2025-02-20,68.4,69.3,68.0,68.3,712914
2025-02-21,68.5,69.4,68.2,69.4,613287
2025-02-24,69.2,70.0,68.7,69.3,607260
2025-02-25,69.3,69.3,68.1,68.1,873797
2025-02-26,67.7,68.1,66.8,67.5,781106
